,Date,text
248,2022-04-28 08:30:14+00:00,Critics highlight Biden doing just one sit-down interview in recent months http
249,2022-04-28 08:15:06+00:00,"California, New York, Illinois used COVID-19 relief funds to push CRT in schools http"
250,2022-04-28 08:10:02+00:00,"WATCH: Chipotle CFO talks inflation, calls it 'one of the most challenging environments to predict' http http"
251,2022-04-28 08:00:08+00:00,Kenosha meeting discussing memorial for man shot by Rittenhouse gets heated: 'Like a lunatic' http
252,2022-04-28 07:45:07+00:00,Navy veteran in Texas sheds 70 pounds: 'My health was declining' http
253,2022-04-28 07:30:04+00:00,Washington D.C. college students tell Fox News climate change and COVID top voting priorities http
254,2022-04-28 07:15:06+00:00,Prominent Republicans back Senate candidate Adam Laxalt in the midterms: 'Nevada is turning red' http
255,2022-04-28 07:09:06+00:00,"Strongest areas in tech right now, according to investment expert http http"
256,2022-04-28 07:00:16+00:00,OPINION: @user The Left has turned into everything they hated http
257,2022-04-28 06:50:40+00:00,"NASA's SpaceX Crew-4 members speak after successfully docking with ISS 
http"
258,2022-04-28 06:45:08+00:00,NYC teen previously released on probation over armed robbery has indictment dropped in fatal shooting: report http
259,2022-04-28 06:30:15+00:00,Joe and Hunter Biden show corruption's a 'Biden family business': @user  http
260,2022-04-28 06:15:04+00:00,".@LindseyGrahamSC: Clinton-campaign lawyer lied to the FBI over Trump-Russia collusion, it was all 'made up' http"
261,2022-04-28 06:00:04+00:00,Sen. @user Fauci is against everything that America stands for http
262,2022-04-28 05:45:05+00:00,.@IngrahamAngle: Most migrants are gaming our asylum laws http
263,2022-04-28 05:30:09+00:00,.@seanhannity: Democrats are in a state of panic http
264,2022-04-28 05:15:06+00:00,"'CORRUPTION AT THE HIGHEST LEVEL': President has been dishonest about his involvement in his son Hunter's overseas business dealings, Republican says. http http"
265,2022-04-28 05:00:08+00:00,TRASH TO TREASURE: Veteran’s moving lesson in patriotism when he thought no one was looking. http http
266,2022-04-28 04:45:03+00:00,Here are Wednesday's winning Powerball numbers http
267,2022-04-28 04:45:02+00:00,"MSNBC’s Joy Reid has lowest-rated month ever, sheds 51% of debut audience from 2020  http"
268,2022-04-28 04:30:07+00:00,WATCH: Bank of America CEO reveals whether he believes US recession is looming http http
269,2022-04-28 04:30:05+00:00,".
@dbongino suggests GOP seek impeachment if they retake Congress after report on Biden's 'missing millions'

http"
270,2022-04-28 04:15:06+00:00,"WOKE WORLD: @user  blasts a liberal news anchor for her outlandish claims, including her suggestion Elon Musk ‘missed’ South Africa’s apartheid in a rant against the incoming Twitter owner. http"
271,2022-04-28 04:01:07+00:00,"Elon Musk teases buying more companies, including Coca-Cola... to add back the cocaine http"
272,2022-04-28 03:51:14+00:00,Peyton Manning honors Demaryius Thomas with scholarship fund at Georgia Tech http
273,2022-04-28 03:48:25+00:00,THE COMPREHENSIVE CON: @user says anyone who pushes for 'comprehensive immigration reform' is asking for migrant 'amnesty': 'Don't fall for the con.' http
274,2022-04-28 03:45:09+00:00,Why market analyst has 'serious doubts' about the metaverse http http
275,2022-04-28 03:44:16+00:00,Here are Wednesday's winning Powerball numbers http
276,2022-04-28 03:30:08+00:00,WATCH: Experts reveal key stocks to watch: 'Unprecedented set of conditions' http http
277,2022-04-28 03:29:50+00:00,"Elon Musk teases buying more companies, including Coca-Cola... to add back the cocaine http"
278,2022-04-28 03:24:23+00:00,‘NONSENSE’: @user rips into the White House chief medical advisor and the Biden administration for a COVID-19 policy many GOP leaders see as a failure. http
279,2022-04-28 03:21:29+00:00,OPINION: Tucker: It's almost impossible to take any of these people seriously http
280,2022-04-28 03:11:37+00:00,Border patrol agents reportedly 'stunned' by Mayorkas' statements in House hearing http
281,2022-04-28 03:00:07+00:00,"‘SHOW ME YOUR HANDS’: Chaos ensues as police stop driver at gunpoint, try to handcuff him. http http"
282,2022-04-28 02:59:04+00:00,"Florida Target shooting leaves 1 dead, 3 injured http"
283,2022-04-28 02:40:09+00:00,"‘WATCHED HIM BURN’: Dominick’s big sister says, ‘he can barely sleep, he can barely eat, he can barely talk.'  http http"
284,2022-04-28 02:35:43+00:00,‘NOT NORMAL AMERICANS’: @user rips into liberals working at the social media giant who have expressed concern that billionaire Elon Musk is taking over the company. http
285,2022-04-28 02:35:35+00:00,Joy Reid calls Supreme Court 'a pro just white Christian court' ahead of football coach prayer ruling http
286,2022-04-28 02:23:57+00:00,"‘HELLO, MR. DRUG SMUGGLER’: Representative @user tears into the White House for its ‘horrible’ response to the illegal immigration surge. http http"
287,2022-04-28 02:06:54+00:00,"Murdered UVA student Yeardley Love had 'rocky relationship' with 'party animal' boyfriend, lawyer says http"
288,2022-04-28 01:59:37+00:00,"‘HELLO, MR. DRUG SMUGGLER’: 
@laurenboebert tears into the White House for its ‘horrible’ response to the illegal immigration surge. http"
289,2022-04-28 01:56:27+00:00,"WATCH: Chipotle CFO talks inflation, calls it 'one of the most challenging environments to predict' http http"
290,2022-04-28 01:49:35+00:00,"New York man shoves NYPD officer, flees on foot after being stopped at gunpoint in Manhattan: video http"
291,2022-04-28 01:33:35+00:00,"Elon Musk will not testify in Johnny Depp, Amber Heard defamation trial http"
292,2022-04-28 01:31:56+00:00,SPIN DOCTOR: Biden’s top doc insists ‘the pandemic is not over.’  http http
293,2022-04-28 01:25:39+00:00,New York station delays multiple trains after fire breaks out on tracks http
294,2022-04-28 01:20:11+00:00,"Strongest areas in tech right now, according to investment expert http http"
295,2022-04-28 01:19:06+00:00,Fauci clarifies 'the pandemic is not over' on NPR podcast http
296,2022-04-28 01:13:26+00:00,"New York Times chairman defends paper, says it represents a 'diversity of view and experiences' http"
297,2022-04-28 01:05:58+00:00,Bill Murray seen out for the first time since ‘inappropriate behavior’ allegations http
298,2022-04-28 01:05:00+00:00,"PRESCRIPTION FOR DISASTER: @user says if Title 42 is dropped, the border surge will almost guarantee Dems lose their majority in November. http http"
299,2022-04-28 00:58:53+00:00,WATCH: Bank of America CEO reveals whether he believes US recession is looming http http
300,2022-04-28 00:56:34+00:00,'Wild Travels' host suffers head injuries after being robbed on Chicago train http
301,2022-04-28 00:56:16+00:00,"WOKE WORLD: @user blasts a liberal news anchor for her outlandish claims, including her suggestion Elon Musk ‘missed’ South Africa’s apartheid in a rant against the incoming Twitter owner. http"
302,2022-04-28 00:49:37+00:00,"Watters: Flailing Biden seeks 'Squad' lifeline, may 'bribe voters' by canceling student debt http"
303,2022-04-28 00:36:36+00:00,Texas man shoots attempted carjacker who jumped at gas station pump http
304,2022-04-28 00:30:13+00:00,Why market analyst has 'serious doubts' about the metaverse http http
305,2022-04-28 00:25:53+00:00,Watters: Musk is the new bad guy in the country http
306,2022-04-28 00:16:07+00:00,Pete Alonso tackled by coach during wild brawl at Mets-Cardinals game http
307,2022-04-28 00:04:45+00:00,WATCH: Experts reveal key stocks to watch: 'Unprecedented set of conditions' http http
308,2022-04-27 23:58:48+00:00,Andy McCarthy on Hunter Biden: There must be a special counsel http
309,2022-04-27 23:41:13+00:00,Former 'Making the Band' star facing sex trafficking charge in Las Vegas http
310,2022-04-27 23:32:53+00:00,"NFL Draft 2022: Ex-coach June Jones breaks down QB class, reveals who he likes the most http"
311,2022-04-27 23:20:35+00:00,.@RepStefanik gets involved in Washington Senate race against Patty Murray http
312,2022-04-27 23:14:30+00:00,.@dbongino suggests GOP seek impeachment if they retake Congress after report on Biden's 'missing millions' http
313,2022-04-27 23:05:29+00:00,‘Guardians of the Galaxy’ director addresses ‘utterly false beliefs’ about Chris Pratt http
314,2022-04-27 22:54:15+00:00,"Connecticut boy burned after being hit with tennis ball doused in gasoline, lit on fire: Family http"
315,2022-04-27 22:40:08+00:00,"Florida lake sees two helicopter crashes in a matter of hours, officials say http"
316,2022-04-27 22:28:11+00:00,WATCH: Author reveals the most reliable way to build wealth http http
317,2022-04-27 22:25:57+00:00,Travis Scott headlining South America festival for his first performance since Astroworld tragedy http
318,2022-04-27 22:18:22+00:00,"Border Patrol union chief says Mayorkas wants to solve border crisis, but is being undercut by Biden http"
319,2022-04-27 22:10:03+00:00,WaPo’s Jen Rubin calls the GOP ‘a movement dedicated to imposing White Christian nationalism’ http
320,2022-04-27 22:07:00+00:00,NO THANK YOU: @user weighs in on Biden reportedly mulling student loan forgiveness. http http
321,2022-04-27 22:00:29+00:00,Women’s groups see path forward with possible House vote on women in sports bill http
322,2022-04-27 21:54:04+00:00,Psaki maintains Biden was 'not involved' with Hunter's business dealings http
323,2022-04-27 21:39:25+00:00,"Colorado man arrested for Arizona cold cases decades ago, including young woman's murder http"
324,2022-04-27 21:29:58+00:00,Arizona Gov. Doug Ducey signs 'Right To Try 2.0' into law http
325,2022-04-27 21:22:47+00:00,"Persistently high food, energy prices could lead to stagflation, World Bank warns http"
326,2022-04-27 21:11:50+00:00,Putin threatens 'lightning' fast strikes on any nation that 'interferes' with Russia's war in Ukraine http
327,2022-04-27 21:02:16+00:00,Fires continue to test crews around US http
328,2022-04-27 20:51:03+00:00,"MSNBC’s Joy Reid has lowest-rated month ever, sheds 51% of debut audience from 2020 http"
329,2022-04-27 20:43:34+00:00,.@NYCMayor urges residents to send him pictures of subway officers on their phones http
330,2022-04-27 20:36:43+00:00,TRASH TO TREASURE: Veteran’s moving lesson in patriotism when he thought no one was looking. http http
331,2022-04-27 20:31:52+00:00,"Philadelphia man sentenced to 22 years for kidnapping, stealing packages from postal workers http"
332,2022-04-27 20:20:41+00:00,Apple's App Store to remove outdated apps http
333,2022-04-27 20:12:21+00:00,Video shows moments before rapper DaBaby fatally shot man at North Carolina Walmart http
334,2022-04-27 19:56:01+00:00,Right-to-work states: What that means for union employees http
335,2022-04-27 19:45:19+00:00,WaPo reporter blasted for blaming podcaster for Tweet criticizing Twitter exec who got ‘racist comments’ http
336,2022-04-27 19:32:14+00:00,New Orleans Police suffer staffing shortage amid crime spike: 'better chance of calling Ghostbusters' http
337,2022-04-27 19:22:46+00:00,"Teacher: Students should learn eggs come from ovaries, not women, to support transgender, non-non-binary kids http"
338,2022-04-27 19:17:48+00:00,"Parents of Trevor Reed speak to media, raise health concerns following his release http"
339,2022-04-27 19:10:17+00:00,"House committee questions McKinsey executive over opioid, FDA consulting work http"
340,2022-04-27 19:02:37+00:00,Iran looking to increase military cooperation with 'like-minded' China http
341,2022-04-27 18:46:04+00:00,"Howie Mandel struggles with loss of Bob Saget, Gilbert Gottfried, Louie Anderson: 'The silence is deafening' http"
342,2022-04-27 18:30:00+00:00,"Sen. Johnson on new Hunter Biden reports: 'This is corruption at the highest level'

http"
343,2022-04-27 18:20:00+00:00,"Casey Anthony wants to ‘tell her truth’ in a documentary, pal says: ‘She feels like it’s time’

http"
344,2022-04-27 18:10:00+00:00,"Trey Wingo on NFL Draft's Las Vegas debut, marathon ESPN broadcast, uncertainty around No. 1 pick

http"
345,2022-04-27 18:00:01+00:00,"Adams' NYC jail chief resists Rikers Island federal takeover amid scandals, transgender inmate rape conviction

http"
346,2022-04-27 17:50:00+00:00,"Ohio Senate showdown: Matt Gaetz, Marjorie Taylor Greene to campaign with JD Vance before key GOP primary

http"
347,2022-04-27 17:40:00+00:00,"Mayorkas claims Biden admin has 'effectively managed' border crisis, deflects blame

http"
348,2022-04-27 17:30:00+00:00,"Kim Basinger explains her agoraphobia: 'Something just completely shuts down within you'

http"
349,2022-04-27 17:20:00+00:00,"Ukrainian soldier pleads with pope, world leaders to help evacuate 600 people stuck in Mariupol standoff

http"
350,2022-04-27 17:10:00+00:00,"Leaked ICE doc shows 'Alternatives to Detention' program has 'little value' but 'significant expense'

http"
351,2022-04-27 17:00:00+00:00,"New Dodge Hornet buzzing into showrooms this year

http"
352,2022-04-27 16:50:00+00:00,"Hunter Biden assistant believed Joe Biden would cover legal fees tied to business deals: 2019 email

http"
353,2022-04-27 16:40:00+00:00,"Dozens of wild horses die in Colorado after disease outbreak at federal facility

http"
354,2022-04-27 16:30:01+00:00,"Police officers hand out cash to help pay for families' groceries in California

http"
355,2022-04-27 16:20:00+00:00,"Florida teen on the run after shooting store clerk over bag of chips, police say

http"
356,2022-04-27 16:10:00+00:00,"McCarthy gets ‘standing ovation’ during House GOP meeting after leaked audio tapes

http"
357,2022-04-27 16:00:03+00:00,'WE CANNOT BE INTIMIDATED': US Senate candidate @user who defended his home against BLM protesters speaks out after attempted burglary at campaign event. http http
358,2022-04-27 15:50:00+00:00,"Douglas Murray on 'Fox &amp; Friends': The war on Western culture starts in the classrooms

http"
359,2022-04-27 15:40:00+00:00,"Moscow threatens to hit Kyiv with long-range missiles if it attacks Russian soil

http"
360,2022-04-27 15:30:00+00:00,"Marco Rubio torches Biden admin, says border is 'overrun': 'They're listening to radical left-wing activists'

http"
361,2022-04-27 15:20:00+00:00,"Rep. Cammack warns Democrats of 'red wave' in midterms: 'Play stupid games, win stupid prizes'

http"
