"","X","Date","text"
"123",122,"2022-04-28 15:01:29+00:00","Breaking News: President Biden asked Congress for $33 billion more to aid Ukraine. The request is more than twice the size of the $13.6 billion package lawmakers approved and Biden signed last month. 

Follow live updates: https://t.co/I5l3tWpxMP"
"124",123,"2022-04-28 15:01:05+00:00","Covid lockdowns have snarled logistics and increased unemployment across China, prompting the country’s leaders this week to order a wide range of measures to try and stop the economy slowing further.
https://t.co/wHRJrtcIuf"
"125",124,"2022-04-28 14:42:03+00:00","An Afghan immigrant stabbed three clerics in Iran last month, killing two of them. The attack set off a chain of events that has spiraled into ethnic tensions, a diplomatic crisis between the two countries and both sending troops to their shared border.
https://t.co/9gfwH4hrE7"
"126",125,"2022-04-28 14:30:14+00:00","Breaking News: President Biden will propose making it easier for the U.S. to seize assets of Russian oligarchs and use the proceeds to help Ukraine in its war against Russia. https://t.co/Fkgev3TyWo"
"127",126,"2022-04-28 14:27:04+00:00","""If something needed to get done, and you knew it had to get done, it was Timmy,"" said a colleague of Timmy Klein, a firefighter who died in a Brooklyn blaze.

He will be buried three years after giving a eulogy for a friend who died in the line of duty. https://t.co/Iv6QlbbOdi"
"128",127,"2022-04-28 14:01:08+00:00","“Call My Agent!,” a French show about a Parisian talent agency, became a global hit after it appeared on Netflix in 2016.

A British version, “Ten Percent,” will premiere on Friday on Sundance Now and AMC+ in the U.S. and on Amazon in Britain and Canada.
https://t.co/Ns8Ph1LHxJ"
"129",128,"2022-04-28 13:51:06+00:00","At least 85 wild horses have died from an “unknown yet highly contagious” disease at a facility in Colorado, the Bureau of Land Management said.

It’s the second time in recent weeks that the bureau closed a horse facility because of widespread illness.
https://t.co/AyYx5cyAVI"
"130",129,"2022-04-28 13:38:03+00:00","Medicare Advantage plans deny needed care that should be covered to tens of thousands of people a year, U.S. investigators found.
https://t.co/d9yyIU05Qf"
"131",130,"2022-04-28 13:30:14+00:00","In Opinion

""One need not find Elon Musk personally or politically appealing to appreciate that his contributions to humanity could end up being profound,"" Farhad Manjoo writes. https://t.co/uPNdyKsAkz"
"132",131,"2022-04-28 13:20:05+00:00","Jon Krakauer, who wrote the book “Under the Banner of Heaven,” and Dustin Lance Black, who adapted it into a new mini-series coming to Hulu, talked to The New York Times about murder, the Mormon Church and why truth-telling is an act of kindness. https://t.co/FL9XlnAu0J"
"133",132,"2022-04-28 13:15:05+00:00","G/O Media, the owner of websites that once belonged to Gawker Media, has acquired the business news site Quartz. It’s the latest deal in a wave of consolidation among digital publishers. https://t.co/d6CeYMxDbN"
"134",133,"2022-04-28 13:00:24+00:00","Three in five Americans have been infected with Covid. What does this mean for immunity, and the for future of the pandemic? Listen to today's episode of The Daily. https://t.co/n70i1F1AK5"
"135",134,"2022-04-28 12:55:07+00:00","Congress passed Title IX, forbidding sex-based discrimination in sports, almost 50 years ago. 

As its anniversary, on June 23, approaches, historians and athletes reflected on the long struggle for equality in women’s sports and overlooked pioneers.
https://t.co/yBnaJMtLqV"
"136",135,"2022-04-28 12:46:00+00:00","Breaking News: The U.S. economy shrank in the first quarter, but the numbers may mask the recovery’s resilience.

GDP, adjusted for inflation, declined 0.4% in the first quarter, or 1.4% on an annualized basis, the Commerce Department said.
https://t.co/lVzlsDzTgN"
"137",136,"2022-04-28 12:29:05+00:00","Covid treatments are widely available to at-risk people in New York City, but many may not even know they exist. Here’s how to get them. https://t.co/TmFIO3BQa9"
"138",137,"2022-04-28 12:15:04+00:00","Two South Korean men have been arrested on charges of stealing military secrets on behalf of a suspected North Korean spy agent who paid them in cryptocurrency, the police said. https://t.co/AcU5KGD0cl"
"139",138,"2022-04-28 12:00:11+00:00","Climate change will drive thousands of viruses to jump from one species of mammal to another over the next 50 years, a new study has shown. As the planet warms, bats in Southeast Asia will be especially prone to spreading viruses to other mammals. https://t.co/bTMKUWDbGo"
"140",139,"2022-04-28 11:45:07+00:00","Temperatures climbed to 112 degrees Fahrenheit in parts of India this week. The extreme heat wave that has been pummeling India and Pakistan is expected to intensify over the weekend. https://t.co/gPwGIeBfp4"
"141",140,"2022-04-28 11:35:49+00:00","Breaking News: Moderna said it had asked the FDA to authorize its coronavirus vaccine for children under 6, making it the first manufacturer to do so. https://t.co/aNj4nOCRDg"
"142",141,"2022-04-28 11:27:03+00:00","Tropical regions lost 9.3 million acres of forest in 2021, a new report found. Halting deforestation was one of the major promises to come out of the COP26 climate talks, but there has been little evidence of progress. https://t.co/ASXy62dy4H"
"143",142,"2022-04-28 11:15:03+00:00","""There is no way a war can be acceptable in the 21st century,"" said António Guterres, the UN secretary general, as he toured wreckage near Kyiv. He called the war in Ukraine ""an absurdity."" https://t.co/cT0lXRTonN"
"144",143,"2022-04-28 11:00:15+00:00","In Opinion

""We can have social media that connects us to our friends and family and that doesn't divide us,"" Frances Haugen, a former Facebook employee, writes. ""Europe has laid out a path that we can adapt — in our uniquely American way — and follow."" https://t.co/ALMNdNGM5e"
"145",144,"2022-04-28 10:45:06+00:00","To a mostly young, female audience drawn to their messages of ""girl power,"" individuality and friendship, the Spice Girls were absolutely perfect. But some critics wrote them off.

25 years later, their role in music history is still being rewritten. https://t.co/rJoxHuS7tQ"
"146",145,"2022-04-28 10:30:13+00:00","The Met Gala returns on Monday with a “gilded glamour” dress code.

Here’s everything to know about this year's extravaganza. https://t.co/3a3PdSu3CI"
"147",146,"2022-04-28 10:00:05+00:00","If the plan was to terrify Poland and Bulgaria with the prospect of unheated homes and cold meals to break their will to help Ukraine, Russia chose the wrong season to halt the flow of natural gas. https://t.co/oOYY9IyqeR"
"148",147,"2022-04-28 09:29:04+00:00","Here's a look at some of the highlights worth watching from late-night TV. https://t.co/mpLMWwnk84"
"149",148,"2022-04-28 09:00:19+00:00","Ed Balls
https://t.co/zPPUNVkXJN"
"150",149,"2022-04-28 08:45:03+00:00","The UN secretary general is visiting Ukraine in an effort to broker peace and the evacuation of civilians, after meeting with President Vladimir Putin of Russia and agreeing “in principle” on relief for people trapped in Mariupol.

Follow live updates. https://t.co/rmFuuBf9vz"
"151",150,"2022-04-28 08:30:05+00:00","Kenneth Tsang, a Hong Kong actor known for his tough-guy roles as cops, crime bosses and kung fu masters, died while in mandatory hotel quarantine in the city. He was 87. A cause of death was not immediately reported. https://t.co/7s8nzCUppf"
"152",151,"2022-04-28 07:20:06+00:00","Ayman Hadhoud, a well-known liberal economist in Egypt, died under mysterious circumstances a month after disappearing into the custody of the country’s security forces. Photos of his body raise suspicions that he was abused before his death. https://t.co/oOPcnoI3yr"
"153",152,"2022-04-28 06:40:07+00:00","About 20% of reptile species risk extinction, mainly because people are taking away their habitats for agriculture, urban development and logging, according to the first global reptile assessment of its kind. https://t.co/J8p5hSzxkz https://t.co/CWzPgLGhzs"
"154",153,"2022-04-28 05:28:04+00:00","Every year, tens of thousands of people enrolled in private Medicare Advantage plans are denied necessary care that should be covered, a new report found.

Investigators urged better oversight of the plans, which service 28 million older Americans. https://t.co/F9Y9mJVakj"
"155",154,"2022-04-28 04:20:05+00:00","From Wyoming to Maine, an outbreak of the highly contagious bird flu has swept across the U.S. this year. Millions of chickens and turkeys from infected commercial and backyard flocks in 22 states have been killed. https://t.co/A1FHaH8dGL"
"156",155,"2022-04-28 03:40:05+00:00","Manejar una crisis de salud mental puede ser un desafío para los adolescentes y sus padres. A menudo es un territorio desconocido y debe navegarse con la máxima sensibilidad. Aquí hay algunas formas de ayudar. https://t.co/sk5LAbr1u7"
"157",156,"2022-04-28 03:30:16+00:00","Wimbledon’s decision to allow players unvaccinated against Covid-19 to participate this year opens the way for Novak Djokovic, the No. 1-ranked men’s singles player who missed the Australian Open because he was unvaccinated, to enter the draw. https://t.co/8Zo2WgpEWq"
"158",157,"2022-04-28 03:16:06+00:00","“There’s definitely a sci-fi element to it,” an engineer who worked on Perseverance’s parachute system said of photographs released on Wednesday. “It exudes otherworldly, doesn’t it?”
https://t.co/VIga9nccu0"
"159",158,"2022-04-28 03:00:07+00:00","News Analysis: Alex Jones has spent 25 years and reaped millions of dollars stoking suspicion and defiance of what he calls the federal “deep state.” Now, with his conspiracy empire under threat, Jones is seeking government relief. https://t.co/vdk2Fvat0Q"
"160",159,"2022-04-28 02:40:07+00:00","The fear in Washington and European capitals is that the Ukraine conflict may soon escalate into a wider war — spreading to neighboring states, to cyberspace and to NATO countries suddenly facing a Russian cutoff of gas. https://t.co/ddn43qLDjz"
"161",160,"2022-04-28 02:10:06+00:00","Reverberations from the Ukraine war widened, jolting energy markets and spilling across borders, as Russia responded to the West’s arms shipments and economic penalties by halting gas supplies to two European nations and threatening further retaliation. https://t.co/Ogu4VfJVO7"
"162",161,"2022-04-28 02:00:09+00:00","A military general and 10 others acknowledged that they had committed war crimes and crimes against humanity, testifying at a two-day hearing that was the first of its kind in a special court set up to confront the legacy of Colombia’s civil war. https://t.co/GdoBltvdMm"
"163",162,"2022-04-28 01:40:09+00:00","In a warehouse-turned-bomb-shelter in Lviv, in western Ukraine, a group of children performed a play featuring a range of stories about family separation as told from the perspective of children. https://t.co/wpT7BCTKRN"
