,Unnamed: 0,tweetcreatedts,text,language,username,label,score
127,6,2021-12-30 01:56:27+00:00,"@FoxNews Are these same Republican ""leaders"" slamming Russia for their recent acts........  Amazing how the tune changes when one's not owned....",en,longtimeobserv1,Negative,0.6977106332778931
128,0,2021-12-31 22:36:29+00:00,"@FoxNews\nBiden means what he says and everyone, including Putin, knows it.\n\nBiden warns Putin the US and its allies will respond 'decisively' if Russia invades Ukraine\n https://t.co/mwp5czDtBN",en,docrozcallahn,Neutral,0.7638315558433533
129,1,2021-12-31 20:09:58+00:00,@FoxNews Better to get out of the service. With this hack administration in charge. This administration is going to have us in a war in the Ukraine,en,Zeebashi,Negative,0.9275311827659607
130,2,2021-12-31 20:01:36+00:00,@FoxNews He was on the call with Russia and still doing his job.\n\nWhere is your post boy DeSantis who has done NOTHING to slow the spread of the virus. No state testing sights or press briefings. Just tuck and hide.,en,H486572676574,Negative,0.8981388807296753
131,3,2021-12-31 19:02:45+00:00,@FoxNews .....and Russia and China laughs @USArmy foolery.. Continue discharging ur soldiers not because of incompetence but of vaccine refusal.. it will too late for u when the chips are down,en,youngchampnedu,Negative,0.9128613471984863
132,4,2021-12-31 17:31:15+00:00,@FoxNews @foxnews Russia style propaganda strikes again.\n\nNYC did NOT say this.\n\nAnything to rile up their ‘base’,en,unhappytwituser,Negative,0.8471013307571411
133,5,2021-12-31 15:46:04+00:00,"@FoxNews I think that that’s their plan to reduce the military so China and Russia can have their way with us the people of the United States.That’s my opinion. If we don’t start doing something about this soon, we are going to lose our status as the land of the free!!GOD BLESS AMERICA!",en,alma78211522,Negative,0.6046551465988159
134,6,2021-12-31 13:41:24+00:00,@FoxNews So All Americans lose out and your happy about it? Seems like fox is against America. Clearly fox is controlled by Putin since it is so pro Russia and Anti-America.,en,LouisAn18701445,Negative,0.8892012238502502
135,7,2021-12-31 02:51:53+00:00,"@FoxNews This is what Russia hawks don't take into consideration: Russia is not operating in a vacuum. Putin knows China will likely invade Taiwan in the near future. Putin also knows U.S.-Iranian talks not going well, and NK continues to test new missiles. Imperial Overstretch.",en,MichaelGStefany,Negative,0.7075295448303223
136,8,2021-12-31 01:38:34+00:00,@FoxNews Every land has been conquered or taken over many time. Guess what… welcome to world. You think Ukrainian wouldn’t want their land back from Russia.. none of you bat an eye at it. The land in Israel has transferred in ownership from Dozen times or more in recorded history,en,MrFixItLiberty,Negative,0.612761378288269
137,0,2022-01-01 22:00:53+00:00,"@FoxNews Almost as bad as pro Russia, pro communism Tucker Carlson.....",en,ILACommissioner,Negative,0.9128640294075012
138,1,2022-01-01 21:42:39+00:00,@FoxNews Depends upon how much money and support Russia and the Carl Christian Rove’s Dark Money Group    Funneled to candidates.,en,johnmilford3,Neutral,0.7302887439727783
139,2,2022-01-01 20:34:12+00:00,"@FoxNews He was in Russia, wasn’t he?",en,AddictedtoKCMO,Neutral,0.8626397252082825
140,3,2022-01-01 20:31:47+00:00,"@FoxNews Trump would like a word. TFG is going to be indicted. \nHe was impeached twice. \nLost the White House, Senate and House. Colluded with Russia.\nWorst ranked president in history.",en,lou_g33,Negative,0.9262344241142273
141,4,2022-01-01 19:02:57+00:00,@FoxNews Another trader when is wrong going to be wrong how can these Congress men and women who traded on our country to over throw a election still be in office they should all be in trouble trying make our country like Russia and silence people who speak out,en,stephen35880813,Negative,0.9079316854476929
142,5,2022-01-01 18:43:55+00:00,@FoxNews I’m guessing he was in Russia getting instruction from putin in how to “win” the next presidential election.,en,PinnickBrenda,Neutral,0.6778526306152344
143,6,2022-01-01 18:05:52+00:00,"@FoxNews It’s interesting how Biden (allegedly) won the election one ago and today has less than half of those supporters have disappeared, to where? I hope that the media and war mongers stay out of decisions leading toward a war with Russia. We are being led by a corrupt group.",en,brorat1,Negative,0.5909379720687866
144,7,2022-01-01 13:45:27+00:00,"@FoxNews Behind the scenes, #Ukraine 0, #Russia 1, 2, what 3",en,zanderkon,Neutral,0.7703269720077515
145,8,2022-01-01 05:49:25+00:00,@FoxNews How much hatred you carry? I only hear hateful and demeaning words that Russia and Murdoch demands from his employees to divide citizens not only in America but Australia and the UK. Tucker who drips w/money from his company Swanson is doing Murdoch’s shameful agenda,en,Stacey87698036,Negative,0.9334680438041687
146,9,2022-01-01 05:47:49+00:00,@FoxNews Why is the US interested in the corrupt Ukraine?,en,Camburnclimate,Negative,0.7254659533500671
147,10,2022-01-01 05:34:03+00:00,@FoxNews @mikepompeo sold out his Ukraine ambassador because Rudy ordered him to.,en,cubsandpackfan,Negative,0.6611886024475098
148,11,2022-01-01 04:45:40+00:00,@FoxNews Remind me what exactly did Pompeo or Trump do to be tough on Russia?\n\nWhat a joke! https://t.co/oScdWBpGZv,en,ez2bFISH,Negative,0.8232327103614807
149,12,2022-01-01 04:42:13+00:00,@FoxNews Since Ukraine wants to join NATO shouldn’t that be the focus?,en,1hikid,Neutral,0.8701920509338379
150,13,2022-01-01 04:31:28+00:00,@FoxNews Well since Putin had Trump in his back pocket @mikepompeo should not have much to say. Trump/prostitute videos when he was in Russia. Odds are yes.,en,jbenimble1,Neutral,0.5044246315956116
151,14,2022-01-01 04:02:36+00:00,@FoxNews You worked with Trump who:\n❌Gave Putin Syria\n❌Fomented anger at the UN &amp; NATO\n❌Hired Manafort who changed the GOP platform to weaken Ukraine,en,vodaeau,Negative,0.8759348392486572
152,15,2022-01-01 00:43:26+00:00,"@FoxNews During crisis Trump played golf, Cruz split to Cancun, Hawley raised a Nazi fist, Cawthorn went to Russia for mail-order bride delivery, Pence hid on the Capitol loading dock, Lindsey had a double on the rocks, Gohmert lost a tooth, Brooks dodged a server, &amp; DeSantis evaporated.",en,Bill43111,Negative,0.7346648573875427
153,0,2022-01-02 23:20:53+00:00,"@FoxNews In all honesty can someone say Reps. Schiff, Nadler, jayapaul, Maxine Waters, and Sens. Orono, Booker, Blumenthal should not be permanently banned from Twitter? And everyone who pushed the phony Russia collusion “misinformation”? Twitter would only have a few people left.",en,joegeshel,Negative,0.7215421795845032
154,1,2022-01-02 21:56:42+00:00,"@FoxNews Oh Honey, GOP Slid down the toilet on many, many things.  Trump+Russia:  Rep. Adam Schiff says it appears to be 'very likely' that Russia will invade Ukraine https://t.co/PENXu5qKeU via @Yahoo",en,KMaldon57599967,Negative,0.7559812664985657
155,2,2022-01-02 20:34:48+00:00,"@FoxNews Covid vaccines are not what they thought you can get and spread covid, Hillary Clinton made up the Russia hoax, Hunter Biden’s laptop needs to be investigated. Tweeter is a left wing out let that should not be protected by section 230.",en,RepublicanMZ,Negative,0.8679325580596924
156,3,2022-01-02 20:21:46+00:00,@FoxNews Twitter is the greatest tool for disinformation that Russia has ever wielded,en,pataz1,Negative,0.8172770738601685
157,4,2022-01-02 18:40:23+00:00,@FoxNews Just like Russia. If an opinion is disagreeable you shut it down. \n\nIn the USA we celebrate our freedoms and one them is speech.,en,Tom1967_1970,Negative,0.5302278995513916
158,5,2022-01-02 17:06:02+00:00,@FoxNews Good passing along misinformation is playing right into putins hands...\nHe'd love nothing more than to have his ANTI-NATO puppet back in office for his Ukraine ambitions.,en,Mike54204247,Negative,0.8561077117919922
159,6,2022-01-02 16:12:00+00:00,@FoxNews FOX finds it so easy to play the pawn in Putins chess game...\nPassing along misinformation to the mentally vulnerable....\nHe's on a mission to get his ANTI-NATO puppet back in office for his Ukraine ambitions...and FOX plays right into it.,en,Mike54204247,Negative,0.836641788482666
160,7,2022-01-02 16:00:06+00:00,"@FoxNews Fox will surely pass along Russian propaganda to the mentally vulnerable Americans...\nPutin would love to have his ANTI-NATO puppet back in office for his Ukraine ambitions,  and fox will be a pawn in Putins chess game.",en,Mike54204247,Negative,0.8346883654594421
161,8,2022-01-02 15:35:08+00:00,"@FoxNews This is subtle Russia propaganda,  courtesy of FOX...\nPutins on a mission to divide us and get their ANTI-NATO puppet back in for his Ukraine ambitions.",en,Mike54204247,Negative,0.8794496655464172
162,9,2022-01-02 15:33:30+00:00,"@FoxNews This is actually very subtle RUSSIAN PROPAGANDA  courtesy of FOX, with intent to further divide us, they want now more than ever to get their ANTI-NATO puppet back in  office for their Ukraine ambitions.",en,Mike54204247,Negative,0.8886100649833679
163,10,2022-01-02 15:09:01+00:00,"@FoxNews In the article DeSantis said that our rights are a gift from GOD, not government.  So, why doesn't GOD give rights to people in Vietnam?  or Venezuela?  or Russia?\n\nThe idiocy of DeSantis is a Neverending Story.  Free to infect and get sick!  Free to demand monoclonal antibodies!",en,DeborahShulman3,Negative,0.7919847369194031
164,11,2022-01-02 15:05:27+00:00,@FoxNews Not happening.   This dude will be in prison.  Or living in Russia.,en,drvancouver,Negative,0.8815042972564697
165,12,2022-01-02 14:58:18+00:00,@FoxNews That's RUSSIAN propaganda courtesy of FOX.....putin wants his ANTI-NATO puppet back in office for their Ukraine ambitions.,en,Mike54204247,Negative,0.8811728954315186
166,13,2022-01-02 09:34:50+00:00,@FoxNews So since Joe tensions with both China and Russia have risen.,en,robertosmadness,Neutral,0.7095096111297607
167,14,2022-01-02 03:39:12+00:00,@FoxNews Fox Nation? Is that part of Russia?,en,Idk33050175,Neutral,0.5865828990936279
168,15,2022-01-02 00:10:08+00:00,"@FoxNews What happened to Pompeo. He weights half of what he used to.\n\n About Putin and Ukraine and Syria etc etc it is better  if he doesn't say anything. He donated Putin and his friends far too much space, now we pay the consequences.",en,Alibaba656,Negative,0.7853374481201172
169,0,2022-01-03 18:04:17+00:00,"@FoxNews Jan. 6,A day that will live in Infamy. Just like Pearl Harbor. USA was attacked. But, this time the Enemy is Domestic Terrorist. Tried to Overthrow the USA &amp; kill VP Pence &amp; Congress &amp; install a Dictator. Like China or Russia. Cap. Police stopped em. Americans must stop Traitor’s",en,MichaeHumphrey,Negative,0.891250491142273
170,1,2022-01-03 17:37:43+00:00,@FoxNews This isn't important....the real news is FOX continues to be Russia's mouthpiece for their propaganda...\nPutin wants nothing more to have his ANTI-NATO puppet back in office...,en,Mike54204247,Negative,0.8831074833869934
171,2,2022-01-03 17:05:46+00:00,@FoxNews so Russia needs to destroy Christmas .. by use of diesel Ronald Regan will you help .. well nacey forever again.. yes climatechange https://t.co/fflmP5n7Vw,en,CReTheIll,Negative,0.8164188861846924
172,3,2022-01-03 15:55:32+00:00,@FoxNews Russia wants Americans  to visit Russia .. Russia doesn't need more land mass like Isreal .. countries once part of a Russian front should  join again if they wish .. nato was created to stop Europe from creating fascism again https://t.co/Mf3I9OwSnZ,en,CReTheIll,Neutral,0.6455938816070557
173,4,2022-01-03 09:17:11+00:00,"@FoxNews The elitist left won’t do well because they have lied to the American people.  Inflation running amuck, they are trying to totally control us with their irresponsible feckless mandates, the southern border is wide open for anyone to come in &amp; we aren’t safe from China or Russia",en,arlene_olson,Negative,0.9199804663658142
174,5,2022-01-03 06:16:51+00:00,@FoxNews anyone ever remember in school when you learned how it cost $20/lb for hamburger in socialist russia or $100/lb in socialist north korea?? no reason....,en,prcabulrid,Negative,0.7512081265449524
175,6,2022-01-03 06:02:00+00:00,@FoxNews biden is not walking on eggshells. he is not failing. trump asked russia for help to win the election and kissed russia ass for 4 years. get it straight.,en,jive_king,Negative,0.6103264689445496
176,7,2022-01-03 00:48:38+00:00,"@FoxNews That's a sad truth !! As the world watch your democracy collapsing, China and Russia are so happy and are taking control of the world.",en,lucta63,Negative,0.8973103165626526
177,8,2022-01-03 00:39:34+00:00,"@FoxNews The Biden administration needs to get involved; they could skillfully negotiate like they did in Afghanistan, Iran, and Russia.",en,Whyme2016Whyme,Neutral,0.7034665942192078
178,0,2022-01-04 23:35:23+00:00,"@FoxNews Fox News loves Putin and Russia, and does not stand with democracy around the world. Ask Tucker Carlson.",en,hockeyzagMP,Negative,0.8729392886161804
179,1,2022-01-04 23:29:26+00:00,@FoxNews Democrats like her is why most independents and conservatives can’t stand liberals. Trump was a lot tougher on Russia than Biden is. Can’t wait until the republicans take back control of Congress.,en,wahoo5110,Negative,0.791060745716095
180,2,2022-01-04 23:25:01+00:00,"@FoxNews It's proven Russia did help with propaganda....and still continues..\nPutin wants an ANTI-NATO puppet in there for his agenda, especially when it comes to Ukraine. \nFOX news and the radicalized GOP are now the mouthpieces of Russia.",en,Mike54204247,Negative,0.8339855074882507
