,Date,text
150,2022-04-28 08:30:05+00:00,"Kenneth Tsang, a Hong Kong actor known for his tough-guy roles as cops, crime bosses and kung fu masters, died while in mandatory hotel quarantine in the city. He was 87. A cause of death was not immediately reported. http"
151,2022-04-28 07:20:06+00:00,"Ayman Hadhoud, a well-known liberal economist in Egypt, died under mysterious circumstances a month after disappearing into the custody of the country’s security forces. Photos of his body raise suspicions that he was abused before his death. http"
152,2022-04-28 06:40:07+00:00,"About 20% of reptile species risk extinction, mainly because people are taking away their habitats for agriculture, urban development and logging, according to the first global reptile assessment of its kind. http http"
153,2022-04-28 05:28:04+00:00,"Every year, tens of thousands of people enrolled in private Medicare Advantage plans are denied necessary care that should be covered, a new report found.

Investigators urged better oversight of the plans, which service 28 million older Americans. http"
154,2022-04-28 04:20:05+00:00,"From Wyoming to Maine, an outbreak of the highly contagious bird flu has swept across the U.S. this year. Millions of chickens and turkeys from infected commercial and backyard flocks in 22 states have been killed. http"
155,2022-04-28 03:40:05+00:00,Manejar una crisis de salud mental puede ser un desafío para los adolescentes y sus padres. A menudo es un territorio desconocido y debe navegarse con la máxima sensibilidad. Aquí hay algunas formas de ayudar. http
156,2022-04-28 03:30:16+00:00,"Wimbledon’s decision to allow players unvaccinated against Covid-19 to participate this year opens the way for Novak Djokovic, the No. 1-ranked men’s singles player who missed the Australian Open because he was unvaccinated, to enter the draw. http"
157,2022-04-28 03:16:06+00:00,"“There’s definitely a sci-fi element to it,” an engineer who worked on Perseverance’s parachute system said of photographs released on Wednesday. “It exudes otherworldly, doesn’t it?”
http"
158,2022-04-28 03:00:07+00:00,"News Analysis: Alex Jones has spent 25 years and reaped millions of dollars stoking suspicion and defiance of what he calls the federal “deep state.” Now, with his conspiracy empire under threat, Jones is seeking government relief. http"
159,2022-04-28 02:40:07+00:00,"The fear in Washington and European capitals is that the Ukraine conflict may soon escalate into a wider war — spreading to neighboring states, to cyberspace and to NATO countries suddenly facing a Russian cutoff of gas. http"
160,2022-04-28 02:10:06+00:00,"Reverberations from the Ukraine war widened, jolting energy markets and spilling across borders, as Russia responded to the West’s arms shipments and economic penalties by halting gas supplies to two European nations and threatening further retaliation. http"
161,2022-04-28 02:00:09+00:00,"A military general and 10 others acknowledged that they had committed war crimes and crimes against humanity, testifying at a two-day hearing that was the first of its kind in a special court set up to confront the legacy of Colombia’s civil war. http"
162,2022-04-28 01:40:09+00:00,"In a warehouse-turned-bomb-shelter in Lviv, in western Ukraine, a group of children performed a play featuring a range of stories about family separation as told from the perspective of children. http"
163,2022-04-28 01:10:04+00:00,"El caso de Escobar, una estudiante de derecho de 18 años que desapareció el 9 de abril, ha generado indignación y protestas por un fenómeno escalofriante que es común en México: la desaparición de mujeres y niñas en todo el país. http"
164,2022-04-28 01:00:04+00:00,"Patrick Lyoya’s path begins in central Africa, Christopher Schurr’s in Michigan. They cross on a rainy spring morning, in an encounter over a license plate. It ended with a bullet. http"
165,2022-04-28 00:40:03+00:00,"It is now becoming clear Russia used hacking campaigns to support its ground campaign in Ukraine, pairing malware with missiles in several attacks, including on TV stations and government agencies, according to a new study released by Microsoft. http"
166,2022-04-28 00:00:14+00:00,"Graduate students, faculty and alumni from New York University’s Grossman School of Medicine staged a walkout Wednesday to protest a report that the school may soon hire Dr. David Sabatini, a biologist facing allegations of sexual harassment. http"
167,2022-04-27 23:40:08+00:00,"Jon Krakauer, who wrote the book “Under the Banner of Heaven,” and Dustin Lance Black, who adapted it into a new mini-series coming to Hulu, talked about murder, the Mormon Church, and why truth telling is an act of kindness. http"
168,2022-04-27 23:00:02+00:00,"Prosecutors said Thomas Raynard James had the same name as a suspect, leading to his wrongful conviction for murder in 1991. On Wednesday, a judge approved a motion to vacate James’s conviction and sentence, setting him free after over 31 years in prison. http"
169,2022-04-27 22:40:11+00:00,"“To say I was underwhelmed would be an understatement,"" writes @user about the Trump-backed social media app Truth Social. It ""seemed unfinished and the crowd felt thin. Here’s what I found.” http"
170,2022-04-27 22:00:11+00:00,"For some people, the real stakes of parenting through some of the worst times to be a parent in recent history have proved to be a potent form of birth control. http"
171,2022-04-27 21:45:07+00:00,"Dr. Anthony Fauci, the U.S.'s top infectious disease expert, said that while the pandemic continues around the world, the U.S. seems to be out of the “pandemic phase,” at least for the moment. http"
172,2022-04-27 21:30:29+00:00,The House passed a bill urging President Biden to sell the frozen luxury assets of Russian oligarchs and use the funds to provide additional military and humanitarian aid to Ukraine. http
173,2022-04-27 21:24:04+00:00,"Anna Shostak, 7, waited for her family at a reception tent in southeastern Ukraine. While trying to flee the city of Berdiansk, Anna’s family was turned back five times at Russian checkpoints before they successfully escaped. 

Live updates: http http"
174,2022-04-27 21:15:04+00:00,"The bidding war to own Chelsea FC appears to be entering its endgame. A New York bank is selling the soccer club on behalf of its owner, Roman Abramovich, a Russian oligarch whose assets have been frozen by the British government. http"
175,2022-04-27 21:00:22+00:00,"Elon Musk tweeted critically about two top lawyers at Twitter. Users then began tweeting abusive comments at them, including racist and sexist attacks. http"
176,2022-04-27 20:45:09+00:00,Mayor Eric Adams of New York City has hired allies with pasts that include anti-gay views and abuse allegations. He says he thinks people deserve second chances. http
177,2022-04-27 20:30:09+00:00,"A Covid hot spot that started in central New York is the biggest, darkest blotch on the CDC’s national map. Health experts say that people in the area, which includes cities like Buffalo, Rochester and Syracuse, should be increasing their precautions. http"
178,2022-04-27 20:15:08+00:00,"Amid a terrifying wave of anti-Asian attacks in New York City, many Chinatown residents oppose the opening of two new homeless shelters, including one that would open near the site of the brutal murder of Christina Yuna Lee. http"
179,2022-04-27 20:00:17+00:00,Among the lesser-known atrocities perpetrated by the Nazis during World War II were boxing matches that forced emaciated Jewish inmates to fight each other to the death. A new film tells the story of one of the men ordered to fight: Harry Haft. http
180,2022-04-27 19:51:05+00:00,"The British government’s decision in the spring of 2020 to discharge hospital patients into nursing homes without testing them for the coronavirus was illegal, a British court ruled. http"
181,2022-04-27 19:40:05+00:00,Comcast and Charter Communications said on Wednesday they would partner to offer customers TV streaming as both try to stay competitive with companies like Roku and Amazon. http
